code,name,address,route_id,status,payment_terms,default_discount,owner_name,phone,email
OUT1252,"Samantha Stores, Katudampe",Katudampe,3,active,cash,20.0,,,
OUT1253,"Samanthilaka Stores, Yakkalamulla",Yakkalamulla,3,active,cash,20.0,,,
OUT1254,"Samarakoon Stores, Baddegama",Baddegama,2,active,cash,20.0,,,
OUT1255,"Samarasigha Stores, Darangala",Darangala,1,active,cash,20.0,,,
OUT1256,"Samarasingha Stores, Baddegama",Baddegama,2,active,cash,20.0,,,
OUT1257,"Samarathunga Super, Kamburupitiya",Kamburupitiya,1,active,cash,20.0,,,
OUT1258,"Samarawickrama Super, Kalahe",Kalahe,1,active,cash,20.0,,,
OUT1259,"Sameera Food City, Unawatuna",Unawatuna,4,active,cash,20.0,,,
OUT1260,"Sameera Stores , Mederipitiya",Mederipitiya,1,active,cash,20.0,,,
OUT1261,"Sameera Stores, Dadalla",,5,active,cash,20.0,,,
OUT1262,"Sameera Stores, Gonapinuwala",Gonapinuwala,3,active,cash,20.0,,,
OUT1263,"Sameera Stores, Majuwana",Baddegama,3,active,cash,20.0,,,
OUT1264,"Sameera Stores, Pinnaduwa",Pinnaduwa,2,active,cash,20.0,,,
OUT1265,Saminda Bake House. Maliduwa,Maliduwa,1,active,cash,20.0,,,
OUT1266,"Saminda Stores, Moliyadda",moliyadda,1,active,cash,20.0,,,
OUT1267,"Sampath 100,Sirikaduruwatta",Sirikaduruwatta,2,active,cash,20.0,,,
OUT1268,"Sampath Food City, Neluwa","Pelawatta Rd, Neluwa",1,active,cash,20.0,,,
OUT1269,"Sampath Grocery, Hapugala","Palawatta Road,Hapugala",2,active,cash,20.0,,,
OUT1270,"Sampath Stores, Hapugala","Galle Rd, Hapugala",7,active,cash,20.0,,,
OUT1271,"Sampath Stores, Kotapola",Kotapola,1,active,cash,20.0,,,
OUT1272,"Sampath Stores, Sirikandura Watta","Sirikandura Watta, Mawadawilla",7,active,cash,20.0,,,
OUT1273,"Sampath Stores, Talgasyaya",Akmeemana,5,active,cash,20.0,,,
OUT1274,"Sampath Stores, Waralla",Waralla,1,active,cash,20.0,,,
OUT1275,"Sampath Vegitables, Ahangama",Ahangama,1,active,cash,20.0,,,
OUT1276,Sample,,1,active,cash,20.0,,,
OUT1277,"Samupakaraya, Thalgaswala",Thalgaswala,6,active,cash,20.0,,,
OUT1278,"Sanara Super City, Debokkawa",Debokkawa,1,active,cash,20.0,,,
OUT1279,"Sanasa Food City, Eramudugoda",Eramudugoda,1,active,cash,20.0,,,
OUT1280,"Sanasa Food City, Iuppalla",Iuppalla,1,active,cash,20.0,,,
OUT1281,"Sandakalum Stores, Batapola",Batapola,6,active,cash,20.0,,,
OUT1282,"Sandakini Stores, Thalgaswala",Thalgaswala,3,active,cash,20.0,,,
OUT1283,"Sandale Food City, Ambalanthota",Ambalanthota,1,active,cash,20.0,,,
OUT1284,"Sandale Food City, Dangedara",Dangedara,2,active,cash,20.0,,,
OUT1285,"Sandali Stores, Angulugaha",Angulugaha,3,active,cash,20.0,,,
OUT1286,"Sandali Stores, Darangala",Darangala,1,active,cash,20.0,,,
OUT1287,"Sandali Stores, Thawalama",Thawalama,1,active,cash,20.0,,,
OUT1288,"Sandamal Stores, Kahaduwa",Kahaduwa,2,active,cash,20.0,,,
OUT1289,"Sandamali Stores, Dikkubura",Dikkubura,3,active,cash,20.0,,,
OUT1290,"Sandamali Stores, Opatha",Opatha,1,active,cash,20.0,,,
OUT1291,"Sandamali Stores, Urubokka",Urubokka,1,active,cash,20.0,,,
OUT1292,"Sandamali Stores, Weerapana",Weerapana,1,active,cash,20.0,,,
OUT1293,"Sandamini Stores, Beliatta",Beliatta,1,active,cash,20.0,,,
OUT1294,"Sandaru Stores, Thalgaswala",Thalgaswala,3,active,cash,20.0,,,
OUT1295,"Sandaruwan Food City, Kokmaduwa",Kokmaduwa,1,active,cash,20.0,,,
OUT1296,"Sandaruwan Stores, Hiyare",Hiyare,3,active,cash,20.0,,,
OUT1297,"Sandee Tea Shop, Unanvitiya",Unanvitiya,3,active,cash,20.0,,,
OUT1298,"Sandu Stores, Ginimellagaha",Ginimellagaha,2,active,cash,20.0,,,
OUT1299,"Sandun Grocery, Julgaha","Julgaha, Galle",4,active,cash,20.0,,,
OUT1300,"Sandun Stores, Baddegama",Baddegama,3,active,cash,20.0,,,
OUT1301,"Sangamiththa Grocery, Wakwalla",Wakwalla,4,active,cash,20.0,,,
OUT1302,"Sangamiththapura Grocery, Sangamiththa","Wakwella Road, Sangamiththa",4,active,cash,20.0,,,
OUT1303,"Sanhiru Food City, Wanduraba",Wanduraba,4,active,cash,20.0,,,
OUT1304,"Sani Tea Shop, Unawatuna",unawatuna,3,active,cash,20.0,,,
OUT1305,"Sanjana Stores, Porogama",Porogama,6,active,cash,20.0,,,
OUT1306,"Sanjana Stores, Wadugoda",Wadugoda,3,active,cash,20.0,,,
OUT1307,"Sanjeewa D Mart, Kurupanawa","Udugama Rd, Baddegama",3,active,cash,20.0,,,
OUT1308,"Sanjeewa Food City, Labima",Labima,1,active,cash,20.0,,,
OUT1309,"Sanjeewa Stores, Galwadugoda.","Galwadugoda,  Galle",2,active,cash,20.0,,,
OUT1310,"Sanka Stores, Wanduraba",Wanduraba,3,active,cash,20.0,,,
OUT1311,"Sankalpa Stores, Nakiyadeniya",Nakiyadeniya,1,active,cash,20.0,,,
OUT1312,"Sankalpa Stores, Thalangalla",Thalangalla,1,active,cash,20.0,,,
OUT1313,"Sanmira Food City, Unawatuna",Unawatuna,4,active,cash,20.0,,,
OUT1314,"Sanu & Bingu Super, Thalgaswala",Thalgaswala,3,active,cash,20.0,,,
OUT1315,"Sanu Grocery, imaduwa",Imaduwa,2,active,cash,20.0,,,
OUT1316,"Sanuka Grocery, Kanampitiya","Kanampitiya, Galle",1,active,cash,20.0,,,
OUT1317,"Sapun Stores, Angulugaha",Angulugaha,3,active,cash,20.0,,,
OUT1318,"Saranga Stores, Mapalagama",MAPALAGAMA,6,active,cash,20.0,,,
OUT1319,"Sarasa Fruit Shop, Julgaha","Wakwella Road,  Julgaha",4,active,cash,20.0,,,
OUT1320,"Sarath Stores, Angulugaha",Angulugaha,3,active,cash,20.0,,,
OUT1321,"Sarath Stores, Batapola",Batapola,3,active,cash,20.0,,,
OUT1322,"Sarath Stores, Julampitiya",Julampitiya,1,active,cash,20.0,,,
OUT1323,"Sarath Stores, Wakunugoda",Wakunugoda,2,active,cash,20.0,,,
OUT1324,"Sarika Stores, Mapalagama",Mapalagama,3,active,cash,20.0,,,
OUT1325,"Sasanka Stores, Nayapamula",Nayapamula,2,active,cash,20.0,,,
OUT1326,"Sashi Stores, Imaduwa",Imaduwa,3,active,cash,20.0,,,
OUT1327,"Sasindu Tea, Ahungalla",Ahungalla,7,active,cash,20.0,,,
OUT1328,"Sasiri Kade, Poddala",Poddala,2,active,cash,20.0,,,
OUT1329,"Sathara Grocery, Welipitiya",,1,active,cash,20.0,,,
OUT1330,"Satharasingha Stores, Poddala","Kohombadeniya, Poddala",2,active,cash,20.0,,,
OUT1331,"Satharasingha Stores, Weerapana",Weerapana,1,active,cash,20.0,,,
OUT1332,"Sathmaga Mihira Hotel, Yakkalamulla",Yakkalamulla,3,active,cash,20.0,,,
OUT1333,"Sathran Food City, Dikwella",Dikwella,1,active,cash,20.0,,,
OUT1334,"Saubagya Stores, Sirikadurawatta",Sirikadurawatta,5,active,cash,20.0,,,
OUT1335,"Savindu Stores, Porawagama",Porawagamaa,3,active,cash,20.0,,,
OUT1336,"Sayu Food Corner, Melegoda","Akuressa Rd, Melegoda",1,active,cash,20.0,,,
OUT1337,"Seelawathi Stores, Ginthota",,5,active,cash,20.0,,,
OUT1338,"Senadeera Stores, Hirimbura",Hirimbura,3,active,cash,20.0,,,
OUT1339,"Senaka Stores, Pilana",Pilana,1,active,cash,20.0,,,
OUT1340,"Senanayaka Stores, Weerapana",Weerapana,1,active,cash,20.0,,,
OUT1341,"Senapala Stores, Polhena",Polhena,2,active,cash,20.0,,,
OUT1342,"Senara Food City, Angulugaha.",Angulugaha,4,active,cash,20.0,,,
OUT1343,"Senara Super, Imaduwa",Imaduwa,1,active,cash,20.0,,,
OUT1344,"Senevirathna Stores, Weragoda",Weragoda,2,active,cash,20.0,,,
OUT1345,"Senuri Grocery, Niyagama",Niyagama,3,active,cash,20.0,,,
OUT1346,"Sepala Stores, Opatha",Opatha,1,active,cash,20.0,,,
OUT1347,"Sepala Super,Imaduwa",Imaduwa,1,active,cash,20.0,,,
OUT1348,"Serandib Pharmacy, Hirimbura.","Baddegama Road, Hirimbura",4,active,cash,20.0,,,
OUT1349,"Sethu Stores, Rathgama",Rathgama,3,active,cash,20.0,,,
OUT1350,"Sevi Stores, Mapalabadda",,5,active,cash,20.0,,,
OUT1351,"Sevonga Food City, Delgaha Junction",Baddegama,3,active,cash,20.0,,,
OUT1352,"Sevonga Stores, Batapola",Batapola,6,active,cash,20.0,,,
OUT1353,"Seya Foods, Batapola",Batapola,2,active,cash,20.0,,,
OUT1354,"Shakthi Food City, Yakkalamulla",Yakkalamulla,1,active,cash,20.0,,,
OUT1355,"Shan Grocery,  Gonapinuwala",,2,active,cash,20.0,,,
OUT1356,"Shantha Stores, Akuressa",Akuressa,1,active,cash,20.0,,,
OUT1357,"Shantha Stores, Habaraduwa",Habaraduwa,3,active,cash,20.0,,,
OUT1358,"Shantha Stores, Wakunugoda",Wakunugoda,4,active,cash,20.0,,,
OUT1359,"Shanthi Stores, Thellambura",Thellambura,4,active,cash,20.0,,,
OUT1360,"Sharmin Food City, Meepawala",Meepawala,4,active,cash,20.0,,,
OUT1361,"Shehan Stores, Ampegama",Ampegama,3,active,cash,20.0,,,
OUT1362,"Shehan Stores, Haupe",Haupe,2,active,cash,20.0,,,
OUT1363,"Shiro Food City, Weeraketiya",Weeraketiya,1,active,cash,20.0,,,
OUT1364,"Shop Rite Food City ,Narigama",Narigama,6,active,cash,20.0,,,
OUT1365,"Shri Pali Stores, Pitigala",Pitigala,2,active,cash,20.0,,,
OUT1366,"Shridara Pharmacy, Karapitiya",Karapitiya,7,active,cash,20.0,,,
OUT1367,"Silindu Grocery, Meetiyagoda",MEETIYAGODA,6,active,cash,20.0,,,
OUT1368,"Silva Hotel, Habaraduwa",Habaraduwa,1,active,cash,20.0,,,
OUT1369,"Simathi Stores, Boralukada",Boralukada,2,active,cash,20.0,,,
OUT1370,"Singha Stores, Weerapana",Weerapana,1,active,cash,20.0,,,
OUT1371,"Sinhala Beheth Kade, Akuressa",Akuressa,1,active,cash,20.0,,,
OUT1372,"Sinhala Beheth Kade, Kurudugaha",Kurudugaha,6,active,cash,20.0,,,
OUT1373,"Sinharaja Stores, Thanipolgaha",THANIPOLGAHA,2,active,cash,20.0,,,
OUT1374,"Sireth Food Mart, Abekubura","ITHTHAGALA, aBEKUBURA",3,active,cash,20.0,,,
OUT1375,"Sirimal Stores, Nakiyadeniya",Nakiyadeniya,3,active,cash,20.0,,,
OUT1376,"Sirini Kadapila,Emblipitiya",Embilipitiya,1,active,cash,20.0,,,
OUT1377,"Sirisara Grocery, Hapugala",Hapugala,4,active,cash,20.0,,,
OUT1378,"Sirisara Pharmacy, Thalgampala",Thalgampala,4,active,cash,20.0,,,
OUT1379,"Sirisara Stores, Makurugoda",Makurugoda,2,active,cash,20.0,,,
OUT1380,"Sirisara Trade Center, Baddegama",Baddegama,2,active,cash,20.0,,,
OUT1381,"Sirithunga Tea Room, Nalagasdeniya","Hikkaduwa Rd, Nalagasdeniya",2,active,cash,20.0,,,
OUT1382,"Siriwardana Stores, Urubokka","Main Street, Urubokka",1,active,cash,20.0,,,
OUT1383,"Sisira Family Mart, Watiya Junction",Watiya Junction,1,active,cash,20.0,,,
OUT1384,"Sisirasa Stores, Makurugoda",makurugoda,2,active,cash,20.0,,,
OUT1385,"Sithira Family Mart, Watiya Junction",Watiya Junciton,1,active,cash,20.0,,,
OUT1386,"Sithmina Stores, Thalawa Junction",Thalawa Junction,1,active,cash,20.0,,,
OUT1387,"Sithmina Super, Kotawila",Kotawila,1,active,cash,20.0,,,
OUT1388,"Sithmini Stores, Thalawa",Thawalama,1,active,cash,20.0,,,
OUT1389,"Sithu Stores, Waulagala",Waulagala,3,active,cash,20.0,,,
OUT1390,"Sithumina Family Mart, Modarawana",Modarawana,1,active,cash,20.0,,,
OUT1391,"Sithumini Grocery, Beliatta","Walasmulla rd, Kahawatta, Beliatta",1,active,cash,20.0,,,
OUT1392,"Sithumira Grocery, Meepawala",Meepawala,4,active,cash,20.0,,,
OUT1393,"Sithupura Food City, Ketanwila.",Ketanwila,1,active,cash,20.0,,,
OUT1394,"Siyara Stores, Batapola",Batapola,3,active,cash,20.0,,,
OUT1395,"Smart Grocery, Walahanduwa",Walahnduwa,2,active,cash,20.0,,,
OUT1396,"Somarathna Stores, Pathana",Panvila Pathana,5,active,cash,20.0,,,
OUT1397,"Southern Grocery, Weliwitiya",Weliwitiya,1,active,cash,20.0,,,
OUT1398,"Southern Pharmacy, Dodangoda","Rathgama Rd, Dodangoda",7,active,cash,20.0,,,
OUT1399,"Southern Super Food City, Kirinda","Kirinda, Puhulwella",1,active,cash,20.0,,,
OUT1400,Spicy Ceylon,Hikkaduwa,8,active,cash,20.0,,,
OUT1401,"Sri Daya Stores, Waralla",Nayamulla,1,active,cash,20.0,,,
OUT1402,"Sri Dewa Stores, Kotapola",Kotapola,1,active,cash,20.0,,,
OUT1403,"Sridhara Pharmacy, Karapitiya",Karapitiya,2,active,cash,20.0,,,
OUT1404,"Srimathi Stores, Boralukada",Boralukada,3,active,cash,20.0,,,
OUT1405,"Sriyani Stores, Hinpanwila",,5,active,cash,20.0,,,
OUT1406,"Subasingha Stores, Ehalakanda",Ehalakanda,1,active,cash,20.0,,,
OUT1407,"Subodhi Food Mart, Welipitiya",Welipitiya,1,active,cash,20.0,,,
OUT1408,"Sugath Stores, Kamburupitiya",Kamburupitiya,1,active,cash,20.0,,,
OUT1409,"Sugath Stores, Yatalamatta",Ytalamatta,2,active,cash,20.0,,,
OUT1410,"Suhada Grocery, Julgaha",Julgaha,4,active,cash,20.0,,,
OUT1411,"Sujani Grocery,Holuwagoda",Holuwagoda,4,active,cash,20.0,,,
OUT1412,"Sujith Stores, Boossa",Boossa,5,active,cash,20.0,,,
OUT1413,"Sujith Stores, Udugama",,5,active,cash,20.0,,,
OUT1414,"Sulakshi Stores, Unanvitiya",Unanvitiya,3,active,cash,20.0,,,
OUT1415,"Sulakshmi Stores, Nagoda",Unanwitiya Nagoda,5,active,cash,20.0,,,
OUT1416,"Sumana Stores, Pathuwatha",Pathuwata,3,active,cash,20.0,,,
OUT1417,"Sumanadasa Stores, Karandeniya",karandeniya,3,active,cash,20.0,,,
OUT1418,"Sumanasekara Stores, Waulagala",Waulagala,2,active,cash,20.0,,,
OUT1419,Sumangala College Canteen,Hikkaduwa,7,active,cash,20.0,,,
OUT1420,"Sumathipala Stores, Rotuba",rotuba,1,active,cash,20.0,,,
OUT1421,"Sumera Pharmacy, Waligama",Waligama,1,active,cash,20.0,,,
OUT1422,"Suminda Stores, Dodangoda",Dodangoda,2,active,cash,20.0,,,
OUT1423,"Sumudu Stores, Maliduwa",Maliduwa,4,active,cash,20.0,,,
OUT1424,"Sumudu Super, Ahangama",Ahangama,1,active,cash,20.0,,,
OUT1425,"Sun Beam Super Center,  Thiranagama",Thiranagama,2,active,cash,20.0,,,
OUT1426,"Sunhiru Food City, Kottawa",Kottawa,2,active,cash,20.0,,,
OUT1427,"Sunhiru Stores, Nagare handiya",Nagare Handiya,2,active,cash,20.0,,,
OUT1428,"Sunil Stores, Dodangod,",Dodangoda,7,active,cash,20.0,,,
OUT1429,"Sunil Stores, Dodangoda,",Ginimellagaha este,3,active,cash,20.0,,,
OUT1430,"Sunil Stores, Madakeebiya",Madakeebiya,3,active,cash,20.0,,,
OUT1431,"Sunila Stores, Sandarawala",Sandarawala,2,active,cash,20.0,,,
OUT1432,"Sunrise Hotel, Manawila",Manawila,1,active,cash,20.0,,,
OUT1433,"Super Grocery, Pinthaliya",Pinthaliya,4,active,cash,20.0,,,
OUT1434,"Super Stores, Waligama",Waligama,1,active,cash,20.0,,,
OUT1435,"Supiri Pharmacy, Adapana",Adapana,1,active,cash,20.0,,,
OUT1436,"Supreem Pharmacy 1, Elpitiya","New Rd, Elpitiya",6,active,cash,20.0,,,
OUT1437,"Supreem Pharmacy 2, Elpitiya","Hospital Junction,Elpitiya",6,active,cash,20.0,,,
OUT1438,"Suranga Stores, Hungama",Hungama,1,active,cash,20.0,,,
OUT1439,"Surangi Spicy Shop, Unawatuna","Welladewalaya Road, Unawatuna",7,active,cash,20.0,,,
OUT1440,"Surashmi Stores, Unanvitiya",Uanvitiya,3,active,cash,20.0,,,
OUT1441,"Suresh  Stores, Pannamgoda",Pannamgoda Hikkaduwa,7,active,cash,20.0,,,
OUT1442,"Suriya Grocery, Hikkaduwa",Hikkaduwa,3,active,cash,20.0,,,
OUT1443,"Suriya Sahal Shop, Induruwa",Induruwa,2,active,cash,20.0,,,
OUT1444,"Suriya Stores, Wanduraba",wanduraba,2,active,cash,20.0,,,
OUT1445,"Susantha Vegetables, Mapalagama",mapalagama,2,active,cash,20.0,,,
OUT1446,"Susiri Food City, Waligama",Waligama,1,active,cash,20.0,,,
OUT1447,"Susiri Stores, Polpagoda",Polpagoda,5,active,cash,20.0,,,
OUT1448,"Susitha Food City, Kurudugaha",Kurudugaha,2,active,cash,20.0,,,
OUT1449,"T. K. G. Stores, Landewa",landewa,2,active,cash,20.0,,,
OUT1450,"T. V. S. Vejetable, Beligaha",Beligaha,2,active,cash,20.0,,,
OUT1451,"T.A Stores, Karapitiya",Karapitiya,4,active,cash,20.0,,,
OUT1452,"T.G.Grocery, Thellabura",Thellabura,1,active,cash,20.0,,,
OUT1453,"T.K.Fashion, Karapitiya",Karapitiya,4,active,cash,20.0,,,
OUT1454,"T.K.J.K.Mendis Grocery, Ambalangoda",ambalangoda,2,active,cash,20.0,,,
OUT1455,"T.M.Food City, Gonamulla",Gonamulla,4,active,cash,20.0,,,
OUT1456,"T.S.Food City, Wanduraba",Wanduraba,2,active,cash,20.0,,,
OUT1457,"T.V.K Stores, Ihalakeebiya",By Route,5,active,cash,20.0,,,
OUT1458,"Taitas Super City, Mawadawilla","Rathgama Rd, Mawadawilla",7,active,cash,20.0,,,
OUT1459,"Talent Pharmacy, Makandura",makandura,1,active,cash,20.0,,,
OUT1460,"Tankiya Kade, Bataganwila","Karapitiya Road, Bataganwila",4,active,cash,20.0,,,
OUT1461,"Tea & Spicy Market, Hikkaduwa","Galle Road, Hikkaduwa",7,active,cash,20.0,,,
OUT1462,"Tea & Spicy Shop, Wewala",Wewala Hikkaduwa,7,active,cash,20.0,,,
OUT1463,"Tesgo Food City, Embilipitiya",Embilipitiya,1,active,cash,20.0,,,
OUT1464,"Tha Sillara, Thalpawila",Thalpawila,1,active,cash,20.0,,,
OUT1465,Thalgampala Samupakaraya,Thalgampala,6,active,cash,20.0,,,
OUT1466,"Thanuki Stores, Nagoda",Nagoda,6,active,cash,20.0,,,
OUT1467,"Tharanga Food City , Udugama",Udugama,1,active,cash,20.0,,,
OUT1468,"Tharanga Grocery, Baddegama",Baddegama,2,active,cash,20.0,,,
OUT1469,"Tharanga Stores, Yatalamatta",Yatalmatta,3,active,cash,20.0,,,
OUT1470,"Tharanga Stores,Yatalamatta",Yatalamatta,3,active,cash,20.0,,,
OUT1471,"Tharindu Stores, Kobeithuduwa",,6,active,cash,20.0,,,
OUT1472,"Tharusha Stores, Dodanduwa",Dodanduwa,3,active,cash,20.0,,,
OUT1473,"Thasmila Stores, Gonapinuwala",Gonapinuwala,2,active,cash,20.0,,,
OUT1474,"The Care Toppies, Baddegama",Baddegama,2,active,cash,20.0,,,
OUT1475,"The Silva Stores, Kubalgama",Kubalgama,1,active,cash,20.0,,,
OUT1476,"Thejan Stores, Embilipitiya",Embilipitiya,1,active,cash,20.0,,,
OUT1477,"Thennawila Stores, Neluwa","No.1 Rathnamahal Building, Udugama Rd, Neluwa",1,active,cash,20.0,,,
OUT1478,"Thenuki Grocery, Paragoda",Paragoda,1,active,cash,20.0,,,
OUT1479,"Thenuki Stores, Imaduwa",Imaduwa,2,active,cash,20.0,,,
OUT1480,"Thesara Highland, Kalegana",Kalegana,2,active,cash,20.0,,,
OUT1481,"Theshila Stores, Dampahala",Dampahala,1,active,cash,20.0,,,
OUT1482,"Thilak Stores, Yakkalamulla",Yakkalamulla,1,active,cash,20.0,,,
OUT1483,"Thilaka Stores, Mawadawila",mawadawila,5,active,cash,20.0,,,
OUT1484,"Thilanga Stores, Pahalakeebiya",Pahalakeebiya,3,active,cash,20.0,,,
OUT1485,"Thilanka Stores, Malpudanella",Malpudanella,1,active,cash,20.0,,,
OUT1486,"Thilina Food City, Kananke",Kananke,1,active,cash,20.0,,,
OUT1487,"Thilina Stores, Thalgasgoda",Batapola,2,active,cash,20.0,,,
OUT1488,"Thilina Traders, Pahalakeebiya",Pahalakeebiya,3,active,cash,20.0,,,
OUT1489,"Thimedwin Pharmacy, Karapitiya.",Karapitiya,4,active,cash,20.0,,,
OUT1490,"Thisara Pharmacy & Grocery, Pilana","Akuressa Rd, Pilana, Wanchawala",1,active,cash,20.0,,,
OUT1491,"Thisara Stores, Godigamuwa",Godigamuwa,1,active,cash,20.0,,,
OUT1492,"Thisara Stores, Nisala Uyana",,5,active,cash,20.0,,,
OUT1493,"Thisara Stores, Pattipola",pattipola,1,active,cash,20.0,,,
OUT1494,"Thissa Hal Kade, Piyadigama",Piyadigama,4,active,cash,20.0,,,
OUT1495,"Thissa Stores, Deniyaya",Deniyaya,1,active,cash,20.0,,,
OUT1496,"Thudalla Super Market,Kamburupitiya",Kamburupitiya,1,active,cash,20.0,,,
OUT1497,"Thuruliya Mihi mart, Barawakumuna",Barawakumuna,1,active,cash,20.0,,,
OUT1498,"Thushara Grocery, Thalgampala",Thalgampala,4,active,cash,20.0,,,
OUT1499,"Thushara Stores, Ahangama",,1,active,cash,20.0,,,
OUT1500,"Tokyo Super, Baddegama","New Town, Main Street Baddegama",7,active,cash,20.0,,,
OUT1501,"Tresha Stores, Indigahavila",Indigahavila,3,active,cash,20.0,,,
OUT1502,"U.J.S, Poddala",Poddala,4,active,cash,20.0,,,
OUT1503,"Udahiru Food City, Katudampe",Katudampe,1,active,cash,20.0,,,
OUT1504,"Udawaththa Stores , Pallegama",Pallegama,1,active,cash,20.0,,,
OUT1505,"Udith Stores, Jayanthi Junction",Jayanthi Junction,4,active,cash,20.0,,,
OUT1506,"Udugama Stores, Pinnaduwa",Nawanagaraya Pinnaduwa,2,active,cash,20.0,,,
OUT1507,"Udupila Stores , Kananke",Kananke,1,active,cash,20.0,,,
OUT1508,"Uduwila Farm Shop,",uduwila,6,active,cash,20.0,,,
OUT1509,"Ueera Rathna Stores, Aluthwala",Aluthwala,3,active,cash,20.0,,,
OUT1510,"Umayanga Grocery, Maliduwa",Maliduwa,2,active,cash,20.0,,,
OUT1511,"Umayanga Stores, Mahagoda",Mahagoda,4,active,cash,20.0,,,
OUT1512,"Umayanga Stores,Bengama",Bengama,1,active,cash,20.0,,,
OUT1513,"Upul Stores, Kaduruduwa",Kaduruduwa,1,active,cash,20.0,,,
OUT1514,"Upul Stores, Pitawalgoda",Pitawalgoda,5,active,cash,20.0,,,
OUT1515,"Upul Stores, Wanchawala",Wanchawala,1,active,cash,20.0,,,
OUT1516,"Urala Pahala Ceycle Shop, Urala",,5,active,cash,20.0,,,
OUT1517,"Uswatta Traders, Nayapamula",Nayapamula,2,active,cash,20.0,,,
OUT1518,"Uththara Grocery, Mapalagama",Mapalagama,3,active,cash,20.0,,,
OUT1519,"Vegetable Shop, Kumarakanda",Kumarakanda,6,active,cash,20.0,,,
OUT1520,"Vegetable Shop, Mapalagama",mapalagama,3,active,cash,20.0,,,
OUT1521,"Vejetables Fruits, Bogahagoda",Bogahagoda,2,active,cash,20.0,,,
OUT1522,"Vejetables Shop, Karandeniya",Karandeniya,6,active,cash,20.0,,,
OUT1523,"Vidara Stores, Thapavila",Thalpavila,1,active,cash,20.0,,,
OUT1524,"Vihanga Stores, Wanduraba",Wanuraba,2,active,cash,20.0,,,
OUT1525,"Vihanga Stores,Pitigala",Pitigala,2,active,cash,20.0,,,
OUT1526,"Vihansa Stores, Udugama",Udugama,1,active,cash,20.0,,,
OUT1527,"Vihansa Stores, Wanduraba",Wanduraba,3,active,cash,20.0,,,
OUT1528,"Vimansha  Stores ,Bogahagoda",Bogahagoda,2,active,cash,20.0,,,
OUT1529,"Vimukthi Stores, Thelikada",Thelikada,2,active,cash,20.0,,,
OUT1530,"Vindana Grocery, Malpudanalla",Malpudanalla,1,active,cash,20.0,,,
OUT1531,"vishaka bake House, Ranapanadeniya",Ranapanadeniya Rathgama,7,active,cash,20.0,,,
OUT1532,"Vishmi Stores, Rathgama",Rathgama,3,active,cash,20.0,,,
OUT1533,"Vishwa Food City, Wakwella",Wakwella,4,active,cash,20.0,,,
OUT1534,"Vishwa Stores, Kurudugaha",Kurudugaha,6,active,cash,20.0,,,
OUT1535,Viska Grinding Hikkaduwa,"Colombo Road, Hikkaduwa",2,active,cash,20.0,,,
OUT1536,"Vithana Stores, Hiniduma",Hiniduma,3,active,cash,20.0,,,
OUT1537,"Vithanage Food City, Walahanduwa",Walahanduwa,2,active,cash,20.0,,,
OUT1538,"Vithara Stores, Rathgama",Rathgama,2,active,cash,20.0,,,
OUT1539,"W. G. S Stores, Hiare",,5,active,cash,20.0,,,
OUT1540,"W. H. S. Stores, Kadurugashena",,5,active,cash,20.0,,,
OUT1541,W. R. Grocery Dodanduwa.,"Colombo Road, Dodanduwa",2,active,cash,20.0,,,
OUT1542,"W.H.H. Stores, Akuressa",Akuressa,1,active,cash,20.0,,,
OUT1543,"Waduge Trade Center, Akuressa",Akuressa,1,active,cash,20.0,,,
OUT1544,"Wageesh Stores, Deniyaya",Deniyaya,1,active,cash,20.0,,,
OUT1545,Wakwella,Wakwella,4,active,cash,20.0,,,
OUT1546,"Walakulu Stores, Mattaka",Mattaka,3,active,cash,20.0,,,
OUT1547,"Walivitiya Grocery, Poddala",Poddala,4,active,cash,20.0,,,
OUT1548,"Wana Wana Stores, Imaduwa",imaduwa,1,active,cash,20.0,,,
OUT1549,"Wanigasekara Stores, Delgaha wala Kanda",Delgahawala kanda,5,active,cash,20.0,,,
OUT1550,"Waniyarawela Stores,Ampegama",ampegama,5,active,cash,20.0,,,
OUT1551,"Wanniarachchi Stores, Mapalagama",Mapalagama,3,active,cash,20.0,,,
OUT1552,"Wardana Stores, Walahanduwa",Walahanduwa,3,active,cash,20.0,,,
OUT1553,"Waruna Pharmacy, Dikwella",Dikwella,1,active,cash,20.0,,,
OUT1554,"Wasana Grocery, Thalgampala",Thalgampala,4,active,cash,20.0,,,
OUT1555,"Wasana Stores, Nawadagala",Atakohota Junction Nawasagala,3,active,cash,20.0,,,
OUT1556,"Wasana Super, Mawadala",Mawadala,1,active,cash,20.0,,,
OUT1557,"Wasana Super, Mulatiyana",Mulatiyana,1,active,cash,20.0,,,
OUT1558,"Wasana Super, Pallerota",Pallerota,1,active,cash,20.0,,,
OUT1559,"Wasana Super, Udugama",Udugama,1,active,cash,20.0,,,
OUT1560,"Wasantha Stores, Mapalagama",Mapalagama,3,active,cash,20.0,,,
OUT1561,"Wasantha Stores, Nayamulla",Nayapamula,1,active,cash,20.0,,,
OUT1562,"Wathawana Stores, Wathawana Imaduwa",Imaduwa,1,active,cash,20.0,,,
OUT1563,"Wathsala Grocery, Agulugaha","Akuressa Rd, Agulugaha",3,active,cash,20.0,,,
